sample_id,node_id,lat,lon,basin,target_date,window_start,window_end,label,severity,purpose,event_id,chip_half_km,tabular_key
S001021,MAH_POL,7.94,81.001,Mahaweli,2016-05-12,2016-05-06,2016-05-14,1,high,pre_event,MAH_POL_20160515,3.2,MAH_POL_2016-05-12
S001022,MAH_POL,7.94,81.001,Mahaweli,2018-10-22,2018-10-16,2018-10-28,1,severe,flood_peak,MAH_POL_20181020,3.2,MAH_POL_2018-10-22
S001023,MAH_POL,7.94,81.001,Mahaweli,2018-10-17,2018-10-11,2018-10-19,1,severe,pre_event,MAH_POL_20181020,3.2,MAH_POL_2018-10-17
S001024,MAH_POL,7.94,81.001,Mahaweli,2018-11-06,2018-10-31,2018-11-12,1,severe,flood_peak,MAH_POL_20181105,3.2,MAH_POL_2018-11-06
S001025,MAH_POL,7.94,81.001,Mahaweli,2018-11-02,2018-10-27,2018-11-04,1,severe,pre_event,MAH_POL_20181105,3.2,MAH_POL_2018-11-02
S001026,MAH_POL,7.94,81.001,Mahaweli,2020-12-23,2020-12-17,2020-12-29,1,high,flood_peak,MAH_POL_20201222,3.2,MAH_POL_2020-12-23
S001027,MAH_POL,7.94,81.001,Mahaweli,2020-12-19,2020-12-13,2020-12-21,1,high,pre_event,MAH_POL_20201222,3.2,MAH_POL_2020-12-19
S001028,MAH_POL,7.94,81.001,Mahaweli,2022-12-26,2022-12-20,2023-01-01,1,high,flood_peak,MAH_POL_20221226,3.2,MAH_POL_2022-12-26
S001029,MAH_POL,7.94,81.001,Mahaweli,2022-12-23,2022-12-17,2022-12-25,1,high,pre_event,MAH_POL_20221226,3.2,MAH_POL_2022-12-23
S001030,MAH_POL,7.94,81.001,Mahaweli,2023-11-21,2023-11-15,2023-11-27,1,high,flood_peak,MAH_POL_20231121,3.2,MAH_POL_2023-11-21
S001031,MAH_POL,7.94,81.001,Mahaweli,2023-11-18,2023-11-12,2023-11-20,1,high,pre_event,MAH_POL_20231121,3.2,MAH_POL_2023-11-18
S001032,MAH_POL,7.94,81.001,Mahaweli,2024-11-05,2024-10-30,2024-11-11,1,high,flood_peak,MAH_POL_20241105,3.2,MAH_POL_2024-11-05
S001033,MAH_POL,7.94,81.001,Mahaweli,2024-11-02,2024-10-27,2024-11-04,1,high,pre_event,MAH_POL_20241105,3.2,MAH_POL_2024-11-02
S001034,MAH_POL,7.94,81.001,Mahaweli,2024-11-27,2024-11-21,2024-12-03,1,severe,flood_peak,MAH_POL_20241126,3.2,MAH_POL_2024-11-27
S001035,MAH_POL,7.94,81.001,Mahaweli,2024-11-23,2024-11-17,2024-11-25,1,severe,pre_event,MAH_POL_20241126,3.2,MAH_POL_2024-11-23
S001036,MAH_POL,7.94,81.001,Mahaweli,2024-12-19,2024-12-13,2024-12-25,1,high,flood_peak,MAH_POL_20241219,3.2,MAH_POL_2024-12-19
S001037,MAH_POL,7.94,81.001,Mahaweli,2024-12-16,2024-12-10,2024-12-18,1,high,pre_event,MAH_POL_20241219,3.2,MAH_POL_2024-12-16
S001038,MAH_VIC,7.241,80.781,Mahaweli,2015-01-01,2014-12-26,2015-01-07,1,high,flood_peak,MAH_VIC_20141220,3.2,MAH_VIC_2015-01-01
S001039,MAH_VIC,7.241,80.781,Mahaweli,2014-12-29,2014-12-23,2014-12-31,1,high,pre_event,MAH_VIC_20141220,3.2,MAH_VIC_2014-12-29
S001040,MAH_VIC,7.241,80.781,Mahaweli,2015-10-27,2015-10-21,2015-11-02,1,severe,flood_peak,MAH_VIC_20151021,3.2,MAH_VIC_2015-10-27
S001041,MAH_VIC,7.241,80.781,Mahaweli,2015-10-18,2015-10-12,2015-10-20,1,severe,pre_event,MAH_VIC_20151021,3.2,MAH_VIC_2015-10-18
S001042,MAH_VIC,7.241,80.781,Mahaweli,2016-05-17,2016-05-11,2016-05-23,1,severe,flood_peak,MAH_VIC_20160517,3.2,MAH_VIC_2016-05-17
S001043,MAH_VIC,7.241,80.781,Mahaweli,2016-05-14,2016-05-08,2016-05-16,1,severe,pre_event,MAH_VIC_20160517,3.2,MAH_VIC_2016-05-14
S001044,MAH_VIC,7.241,80.781,Mahaweli,2018-11-06,2018-10-31,2018-11-12,1,severe,flood_peak,MAH_VIC_20181106,3.2,MAH_VIC_2018-11-06
S001045,MAH_VIC,7.241,80.781,Mahaweli,2018-11-03,2018-10-28,2018-11-05,1,severe,pre_event,MAH_VIC_20181106,3.2,MAH_VIC_2018-11-03
S001046,MAH_VIC,7.241,80.781,Mahaweli,2021-01-15,2021-01-09,2021-01-21,1,high,flood_peak,MAH_VIC_20210114,3.2,MAH_VIC_2021-01-15
S001047,MAH_VIC,7.241,80.781,Mahaweli,2021-01-11,2021-01-05,2021-01-13,1,high,pre_event,MAH_VIC_20210114,3.2,MAH_VIC_2021-01-11
S001048,MAH_VIC,7.241,80.781,Mahaweli,2021-11-10,2021-11-04,2021-11-16,1,high,flood_peak,MAH_VIC_20211110,3.2,MAH_VIC_2021-11-10
S001049,MAH_VIC,7.241,80.781,Mahaweli,2021-11-07,2021-11-01,2021-11-09,1,high,pre_event,MAH_VIC_20211110,3.2,MAH_VIC_2021-11-07
S001050,MAH_VIC,7.241,80.781,Mahaweli,2023-10-21,2023-10-15,2023-10-27,1,high,flood_peak,MAH_VIC_20231020,3.2,MAH_VIC_2023-10-21
S001051,MAH_VIC,7.241,80.781,Mahaweli,2023-10-17,2023-10-11,2023-10-19,1,high,pre_event,MAH_VIC_20231020,3.2,MAH_VIC_2023-10-17
S001052,MAH_VIC,7.241,80.781,Mahaweli,2023-11-12,2023-11-06,2023-11-18,1,high,flood_peak,MAH_VIC_20231101,3.2,MAH_VIC_2023-11-12
S001053,MAH_VIC,7.241,80.781,Mahaweli,2023-10-29,2023-10-23,2023-10-31,1,high,pre_event,MAH_VIC_20231101,3.2,MAH_VIC_2023-10-29
S001054,MAH_VIC,7.241,80.781,Mahaweli,2023-11-21,2023-11-15,2023-11-27,1,severe,flood_peak,MAH_VIC_20231121,3.2,MAH_VIC_2023-11-21
S001055,MAH_VIC,7.241,80.781,Mahaweli,2023-11-18,2023-11-12,2023-11-20,1,severe,pre_event,MAH_VIC_20231121,3.2,MAH_VIC_2023-11-18
S001056,MAH_VIC,7.241,80.781,Mahaweli,2023-12-11,2023-12-05,2023-12-17,1,high,flood_peak,MAH_VIC_20231210,3.2,MAH_VIC_2023-12-11
S001057,MAH_VIC,7.241,80.781,Mahaweli,2023-12-07,2023-12-01,2023-12-09,1,high,pre_event,MAH_VIC_20231210,3.2,MAH_VIC_2023-12-07
S001058,MAH_VIC,7.241,80.781,Mahaweli,2023-12-20,2023-12-14,2023-12-26,1,high,flood_peak,MAH_VIC_20231219,3.2,MAH_VIC_2023-12-20
S001059,MAH_VIC,7.241,80.781,Mahaweli,2023-12-16,2023-12-10,2023-12-18,1,high,pre_event,MAH_VIC_20231219,3.2,MAH_VIC_2023-12-16
S001060,MAH_VIC,7.241,80.781,Mahaweli,2024-11-28,2024-11-22,2024-12-04,1,severe,flood_peak,MAH_VIC_20241127,3.2,MAH_VIC_2024-11-28
S001061,MAH_VIC,7.241,80.781,Mahaweli,2024-11-24,2024-11-18,2024-11-26,1,severe,pre_event,MAH_VIC_20241127,3.2,MAH_VIC_2024-11-24
S001062,MAL_ANU,8.351,80.401,MalwathuOya,2015-01-01,2014-12-26,2015-01-07,1,high,flood_peak,MAL_ANU_20141221,3.2,MAL_ANU_2015-01-01
S001063,MAL_ANU,8.351,80.401,MalwathuOya,2014-12-29,2014-12-23,2014-12-31,1,high,pre_event,MAL_ANU_20141221,3.2,MAL_ANU_2014-12-29
S001064,MAL_ANU,8.351,80.401,MalwathuOya,2015-11-15,2015-11-09,2015-11-21,1,severe,flood_peak,MAL_ANU_20151114,3.2,MAL_ANU_2015-11-15
S001065,MAL_ANU,8.351,80.401,MalwathuOya,2015-11-11,2015-11-05,2015-11-13,1,severe,pre_event,MAL_ANU_20151114,3.2,MAL_ANU_2015-11-11
S001066,MAL_ANU,8.351,80.401,MalwathuOya,2018-11-07,2018-11-01,2018-11-13,1,high,flood_peak,MAL_ANU_20181106,3.2,MAL_ANU_2018-11-07
S001067,MAL_ANU,8.351,80.401,MalwathuOya,2018-11-03,2018-10-28,2018-11-05,1,high,pre_event,MAL_ANU_20181106,3.2,MAL_ANU_2018-11-03
S001068,MAL_ANU,8.351,80.401,MalwathuOya,2019-10-29,2019-10-23,2019-11-04,1,high,flood_peak,MAL_ANU_20191029,3.2,MAL_ANU_2019-10-29
S001069,MAL_ANU,8.351,80.401,MalwathuOya,2019-10-26,2019-10-20,2019-10-28,1,high,pre_event,MAL_ANU_20191029,3.2,MAL_ANU_2019-10-26
S001070,MAL_ANU,8.351,80.401,MalwathuOya,2020-12-02,2020-11-26,2020-12-08,1,high,flood_peak,MAL_ANU_20201202,3.2,MAL_ANU_2020-12-02
S001071,MAL_ANU,8.351,80.401,MalwathuOya,2020-11-29,2020-11-23,2020-12-01,1,high,pre_event,MAL_ANU_20201202,3.2,MAL_ANU_2020-11-29
S001072,MAL_ANU,8.351,80.401,MalwathuOya,2020-12-23,2020-12-17,2020-12-29,1,high,flood_peak,MAL_ANU_20201223,3.2,MAL_ANU_2020-12-23
S001073,MAL_ANU,8.351,80.401,MalwathuOya,2020-12-20,2020-12-14,2020-12-22,1,high,pre_event,MAL_ANU_20201223,3.2,MAL_ANU_2020-12-20
S001074,MAL_ANU,8.351,80.401,MalwathuOya,2021-01-12,2021-01-06,2021-01-18,1,high,flood_peak,MAL_ANU_20210112,3.2,MAL_ANU_2021-01-12
S001075,MAL_ANU,8.351,80.401,MalwathuOya,2021-01-09,2021-01-03,2021-01-11,1,high,pre_event,MAL_ANU_20210112,3.2,MAL_ANU_2021-01-09
S001076,MAL_ANU,8.351,80.401,MalwathuOya,2023-11-23,2023-11-17,2023-11-29,1,high,flood_peak,MAL_ANU_20231121,3.2,MAL_ANU_2023-11-23
S001077,MAL_ANU,8.351,80.401,MalwathuOya,2023-11-18,2023-11-12,2023-11-20,1,high,pre_event,MAL_ANU_20231121,3.2,MAL_ANU_2023-11-18
S001078,MAL_ANU,8.351,80.401,MalwathuOya,2023-12-04,2023-11-28,2023-12-10,1,high,flood_peak,MAL_ANU_20231203,3.2,MAL_ANU_2023-12-04
S001079,MAL_ANU,8.351,80.401,MalwathuOya,2023-11-30,2023-11-24,2023-12-02,1,high,pre_event,MAL_ANU_20231203,3.2,MAL_ANU_2023-11-30
S001080,MAL_ANU,8.351,80.401,MalwathuOya,2023-12-13,2023-12-07,2023-12-19,1,high,flood_peak,MAL_ANU_20231211,3.2,MAL_ANU_2023-12-13
S001081,MAL_ANU,8.351,80.401,MalwathuOya,2023-12-08,2023-12-02,2023-12-10,1,high,pre_event,MAL_ANU_20231211,3.2,MAL_ANU_2023-12-08
S001082,MAL_ANU,8.351,80.401,MalwathuOya,2023-12-18,2023-12-12,2023-12-24,1,high,flood_peak,MAL_ANU_20231217,3.2,MAL_ANU_2023-12-18
S001083,MAL_ANU,8.351,80.401,MalwathuOya,2023-12-14,2023-12-08,2023-12-16,1,high,pre_event,MAL_ANU_20231217,3.2,MAL_ANU_2023-12-14
S001084,MAL_ANU,8.351,80.401,MalwathuOya,2024-11-27,2024-11-21,2024-12-03,1,severe,flood_peak,MAL_ANU_20241126,3.2,MAL_ANU_2024-11-27
S001085,MAL_ANU,8.351,80.401,MalwathuOya,2024-11-23,2024-11-17,2024-11-25,1,severe,pre_event,MAL_ANU_20241126,3.2,MAL_ANU_2024-11-23
S001086,MAL_ANU,8.351,80.401,MalwathuOya,2024-12-19,2024-12-13,2024-12-25,1,high,flood_peak,MAL_ANU_20241217,3.2,MAL_ANU_2024-12-19
S001087,MAL_ANU,8.351,80.401,MalwathuOya,2024-12-14,2024-12-08,2024-12-16,1,high,pre_event,MAL_ANU_20241217,3.2,MAL_ANU_2024-12-14
S001088,MAL_MAN,8.951,79.951,MalwathuOya,2015-11-16,2015-11-10,2015-11-22,1,severe,flood_peak,MAL_MAN_20151114,3.2,MAL_MAN_2015-11-16
S001089,MAL_MAN,8.951,79.951,MalwathuOya,2015-11-11,2015-11-05,2015-11-13,1,severe,pre_event,MAL_MAN_20151114,3.2,MAL_MAN_2015-11-11
S001090,MAL_MAN,8.951,79.951,MalwathuOya,2016-05-16,2016-05-10,2016-05-22,1,high,flood_peak,MAL_MAN_20160516,3.2,MAL_MAN_2016-05-16
S001091,MAL_MAN,8.951,79.951,MalwathuOya,2016-05-13,2016-05-07,2016-05-15,1,high,pre_event,MAL_MAN_20160516,3.2,MAL_MAN_2016-05-13
S001092,MAL_MAN,8.951,79.951,MalwathuOya,2017-12-04,2017-11-28,2017-12-10,1,high,flood_peak,MAL_MAN_20171204,3.2,MAL_MAN_2017-12-04
S001093,MAL_MAN,8.951,79.951,MalwathuOya,2017-12-01,2017-11-25,2017-12-03,1,high,pre_event,MAL_MAN_20171204,3.2,MAL_MAN_2017-12-01
S001094,MAL_MAN,8.951,79.951,MalwathuOya,2020-12-02,2020-11-26,2020-12-08,1,severe,flood_peak,MAL_MAN_20201202,3.2,MAL_MAN_2020-12-02
S001095,MAL_MAN,8.951,79.951,MalwathuOya,2020-11-29,2020-11-23,2020-12-01,1,severe,pre_event,MAL_MAN_20201202,3.2,MAL_MAN_2020-11-29
S001096,MAL_MAN,8.951,79.951,MalwathuOya,2021-01-12,2021-01-06,2021-01-18,1,severe,flood_peak,MAL_MAN_20210111,3.2,MAL_MAN_2021-01-12
S001097,MAL_MAN,8.951,79.951,MalwathuOya,2021-01-08,2021-01-02,2021-01-10,1,severe,pre_event,MAL_MAN_20210111,3.2,MAL_MAN_2021-01-08
S001098,MAL_MAN,8.951,79.951,MalwathuOya,2021-01-30,2021-01-24,2021-02-05,1,high,flood_peak,MAL_MAN_20210129,3.2,MAL_MAN_2021-01-30
S001099,MAL_MAN,8.951,79.951,MalwathuOya,2021-01-26,2021-01-20,2021-01-28,1,high,pre_event,MAL_MAN_20210129,3.2,MAL_MAN_2021-01-26
S001100,MAL_MAN,8.951,79.951,MalwathuOya,2021-11-10,2021-11-04,2021-11-16,1,high,flood_peak,MAL_MAN_20211110,3.2,MAL_MAN_2021-11-10
S001101,MAL_MAN,8.951,79.951,MalwathuOya,2021-11-07,2021-11-01,2021-11-09,1,high,pre_event,MAL_MAN_20211110,3.2,MAL_MAN_2021-11-07
S001102,MAL_MAN,8.951,79.951,MalwathuOya,2022-04-10,2022-04-04,2022-04-16,1,high,flood_peak,MAL_MAN_20220410,3.2,MAL_MAN_2022-04-10
S001103,MAL_MAN,8.951,79.951,MalwathuOya,2022-04-07,2022-04-01,2022-04-09,1,high,pre_event,MAL_MAN_20220410,3.2,MAL_MAN_2022-04-07
S001104,MAL_MAN,8.951,79.951,MalwathuOya,2023-11-24,2023-11-18,2023-11-30,1,severe,flood_peak,MAL_MAN_20231121,3.2,MAL_MAN_2023-11-24
S001105,MAL_MAN,8.951,79.951,MalwathuOya,2023-11-18,2023-11-12,2023-11-20,1,severe,pre_event,MAL_MAN_20231121,3.2,MAL_MAN_2023-11-18
S001106,MAL_MAN,8.951,79.951,MalwathuOya,2023-12-04,2023-11-28,2023-12-10,1,high,flood_peak,MAL_MAN_20231203,3.2,MAL_MAN_2023-12-04
S001107,MAL_MAN,8.951,79.951,MalwathuOya,2023-11-30,2023-11-24,2023-12-02,1,high,pre_event,MAL_MAN_20231203,3.2,MAL_MAN_2023-11-30
S001108,MAL_MAN,8.951,79.951,MalwathuOya,2024-11-27,2024-11-21,2024-12-03,1,severe,flood_peak,MAL_MAN_20241126,3.2,MAL_MAN_2024-11-27
S001109,MAL_MAN,8.951,79.951,MalwathuOya,2024-11-23,2024-11-17,2024-11-25,1,severe,pre_event,MAL_MAN_20241126,3.2,MAL_MAN_2024-11-23
S001110,MHO_GIR,7.331,80.121,MahaOya,2015-10-14,2015-10-08,2015-10-20,1,high,flood_peak,MHO_GIR_20151013,3.2,MHO_GIR_2015-10-14
S001111,MHO_GIR,7.331,80.121,MahaOya,2015-10-10,2015-10-04,2015-10-12,1,high,pre_event,MHO_GIR_20151013,3.2,MHO_GIR_2015-10-10
S001112,MHO_GIR,7.331,80.121,MahaOya,2015-10-18,2015-10-12,2015-10-24,1,severe,flood_peak,MHO_GIR_20151018,3.2,MHO_GIR_2015-10-18
S001113,MHO_GIR,7.331,80.121,MahaOya,2015-10-15,2015-10-09,2015-10-17,1,severe,pre_event,MHO_GIR_20151018,3.2,MHO_GIR_2015-10-15
S001114,MHO_GIR,7.331,80.121,MahaOya,2016-05-15,2016-05-09,2016-05-21,1,severe,flood_peak,MHO_GIR_20160515,3.2,MHO_GIR_2016-05-15
S001115,MHO_GIR,7.331,80.121,MahaOya,2016-05-12,2016-05-06,2016-05-14,1,severe,pre_event,MHO_GIR_20160515,3.2,MHO_GIR_2016-05-12
S001116,MHO_GIR,7.331,80.121,MahaOya,2017-10-31,2017-10-25,2017-11-06,1,high,flood_peak,MHO_GIR_20171031,3.2,MHO_GIR_2017-10-31
S001117,MHO_GIR,7.331,80.121,MahaOya,2017-10-28,2017-10-22,2017-10-30,1,high,pre_event,MHO_GIR_20171031,3.2,MHO_GIR_2017-10-28
S001118,MHO_GIR,7.331,80.121,MahaOya,2017-11-05,2017-10-30,2017-11-11,1,high,flood_peak,MHO_GIR_20171104,3.2,MHO_GIR_2017-11-05
S001119,MHO_GIR,7.331,80.121,MahaOya,2017-11-01,2017-10-26,2017-11-03,1,high,pre_event,MHO_GIR_20171104,3.2,MHO_GIR_2017-11-01
S001120,MHO_GIR,7.331,80.121,MahaOya,2019-10-21,2019-10-15,2019-10-27,1,high,flood_peak,MHO_GIR_20191016,3.2,MHO_GIR_2019-10-21
S001121,MHO_GIR,7.331,80.121,MahaOya,2019-10-13,2019-10-07,2019-10-15,1,high,pre_event,MHO_GIR_20191016,3.2,MHO_GIR_2019-10-13
S001122,MHO_GIR,7.331,80.121,MahaOya,2021-11-10,2021-11-04,2021-11-16,1,severe,flood_peak,MHO_GIR_20211108,3.2,MHO_GIR_2021-11-10
S001123,MHO_GIR,7.331,80.121,MahaOya,2021-11-05,2021-10-30,2021-11-07,1,severe,pre_event,MHO_GIR_20211108,3.2,MHO_GIR_2021-11-05
S001124,MHO_GIR,7.331,80.121,MahaOya,2023-10-21,2023-10-15,2023-10-27,1,severe,flood_peak,MHO_GIR_20231021,3.2,MHO_GIR_2023-10-21
S001125,MHO_GIR,7.331,80.121,MahaOya,2023-10-18,2023-10-12,2023-10-20,1,severe,pre_event,MHO_GIR_20231021,3.2,MHO_GIR_2023-10-18
S001126,MHO_GIR,7.331,80.121,MahaOya,2023-11-13,2023-11-07,2023-11-19,1,high,flood_peak,MHO_GIR_20231112,3.2,MHO_GIR_2023-11-13
S001127,MHO_GIR,7.331,80.121,MahaOya,2023-11-09,2023-11-03,2023-11-11,1,high,pre_event,MHO_GIR_20231112,3.2,MHO_GIR_2023-11-09
S001128,MHO_GIR,7.331,80.121,MahaOya,2023-11-21,2023-11-15,2023-11-27,1,high,flood_peak,MHO_GIR_20231121,3.2,MHO_GIR_2023-11-21
S001129,MHO_GIR,7.331,80.121,MahaOya,2023-11-18,2023-11-12,2023-11-20,1,high,pre_event,MHO_GIR_20231121,3.2,MHO_GIR_2023-11-18
S001130,MHO_GIR,7.331,80.121,MahaOya,2024-11-27,2024-11-21,2024-12-03,1,high,flood_peak,MHO_GIR_20241126,3.2,MHO_GIR_2024-11-27
S001131,MHO_GIR,7.331,80.121,MahaOya,2024-11-23,2024-11-17,2024-11-25,1,high,pre_event,MHO_GIR_20241126,3.2,MHO_GIR_2024-11-23
S001132,MHO_MOU,7.301,79.833,MahaOya,2015-10-19,2015-10-13,2015-10-25,1,severe,flood_peak,MHO_MOU_20151018,3.2,MHO_MOU_2015-10-19
S001133,MHO_MOU,7.301,79.833,MahaOya,2015-10-15,2015-10-09,2015-10-17,1,severe,pre_event,MHO_MOU_20151018,3.2,MHO_MOU_2015-10-15
S001134,MHO_MOU,7.301,79.833,MahaOya,2015-11-16,2015-11-10,2015-11-22,1,high,flood_peak,MHO_MOU_20151115,3.2,MHO_MOU_2015-11-16
S001135,MHO_MOU,7.301,79.833,MahaOya,2015-11-12,2015-11-06,2015-11-14,1,high,pre_event,MHO_MOU_20151115,3.2,MHO_MOU_2015-11-12
S001136,MHO_MOU,7.301,79.833,MahaOya,2016-05-15,2016-05-09,2016-05-21,1,severe,flood_peak,MHO_MOU_20160515,3.2,MHO_MOU_2016-05-15
S001137,MHO_MOU,7.301,79.833,MahaOya,2016-05-12,2016-05-06,2016-05-14,1,severe,pre_event,MHO_MOU_20160515,3.2,MHO_MOU_2016-05-12
S001138,MHO_MOU,7.301,79.833,MahaOya,2017-11-06,2017-10-31,2017-11-12,1,high,flood_peak,MHO_MOU_20171105,3.2,MHO_MOU_2017-11-06
S001139,MHO_MOU,7.301,79.833,MahaOya,2017-11-02,2017-10-27,2017-11-04,1,high,pre_event,MHO_MOU_20171105,3.2,MHO_MOU_2017-11-02
S001140,MHO_MOU,7.301,79.833,MahaOya,2019-10-21,2019-10-15,2019-10-27,1,high,flood_peak,MHO_MOU_20191020,3.2,MHO_MOU_2019-10-21
S001141,MHO_MOU,7.301,79.833,MahaOya,2019-10-17,2019-10-11,2019-10-19,1,high,pre_event,MHO_MOU_20191020,3.2,MHO_MOU_2019-10-17
S001142,MHO_MOU,7.301,79.833,MahaOya,2019-10-30,2019-10-24,2019-11-05,1,high,flood_peak,MHO_MOU_20191030,3.2,MHO_MOU_2019-10-30
S001143,MHO_MOU,7.301,79.833,MahaOya,2019-10-27,2019-10-21,2019-10-29,1,high,pre_event,MHO_MOU_20191030,3.2,MHO_MOU_2019-10-27
S001144,MHO_MOU,7.301,79.833,MahaOya,2021-01-14,2021-01-08,2021-01-20,1,high,flood_peak,MHO_MOU_20210114,3.2,MHO_MOU_2021-01-14
S001145,MHO_MOU,7.301,79.833,MahaOya,2021-01-11,2021-01-05,2021-01-13,1,high,pre_event,MHO_MOU_20210114,3.2,MHO_MOU_2021-01-11
S001146,MHO_MOU,7.301,79.833,MahaOya,2021-11-10,2021-11-04,2021-11-16,1,severe,flood_peak,MHO_MOU_20211108,3.2,MHO_MOU_2021-11-10
S001147,MHO_MOU,7.301,79.833,MahaOya,2021-11-05,2021-10-30,2021-11-07,1,severe,pre_event,MHO_MOU_20211108,3.2,MHO_MOU_2021-11-05
S001148,MHO_MOU,7.301,79.833,MahaOya,2023-10-21,2023-10-15,2023-10-27,1,severe,flood_peak,MHO_MOU_20231020,3.2,MHO_MOU_2023-10-21
S001149,MHO_MOU,7.301,79.833,MahaOya,2023-10-17,2023-10-11,2023-10-19,1,severe,pre_event,MHO_MOU_20231020,3.2,MHO_MOU_2023-10-17
S001150,MHO_MOU,7.301,79.833,MahaOya,2023-11-06,2023-10-31,2023-11-12,1,high,flood_peak,MHO_MOU_20231101,3.2,MHO_MOU_2023-11-06
S001151,MHO_MOU,7.301,79.833,MahaOya,2023-10-29,2023-10-23,2023-10-31,1,high,pre_event,MHO_MOU_20231101,3.2,MHO_MOU_2023-10-29
S001152,MHO_MOU,7.301,79.833,MahaOya,2023-11-21,2023-11-15,2023-11-27,1,high,flood_peak,MHO_MOU_20231121,3.2,MHO_MOU_2023-11-21
S001153,MHO_MOU,7.301,79.833,MahaOya,2023-11-18,2023-11-12,2023-11-20,1,high,pre_event,MHO_MOU_20231121,3.2,MHO_MOU_2023-11-18
S001154,MHO_MOU,7.301,79.833,MahaOya,2024-05-28,2024-05-22,2024-06-03,1,high,flood_peak,MHO_MOU_20240527,3.2,MHO_MOU_2024-05-28
S001155,MHO_MOU,7.301,79.833,MahaOya,2024-05-24,2024-05-18,2024-05-26,1,high,pre_event,MHO_MOU_20240527,3.2,MHO_MOU_2024-05-24
S001156,MHO_MOU,7.301,79.833,MahaOya,2024-11-29,2024-11-23,2024-12-05,1,high,flood_peak,MHO_MOU_20241127,3.2,MHO_MOU_2024-11-29
S001157,MHO_MOU,7.301,79.833,MahaOya,2024-11-24,2024-11-18,2024-11-26,1,high,pre_event,MHO_MOU_20241127,3.2,MHO_MOU_2024-11-24
S001158,NIL_AKU,6.101,80.481,Nilwala,2015-01-01,2014-12-26,2015-01-07,1,high,flood_peak,NIL_AKU_20141224,3.2,NIL_AKU_2015-01-01
S001159,NIL_AKU,6.101,80.481,Nilwala,2014-12-29,2014-12-23,2014-12-31,1,high,pre_event,NIL_AKU_20141224,3.2,NIL_AKU_2014-12-29
S001160,NIL_AKU,6.101,80.481,Nilwala,2015-10-26,2015-10-20,2015-11-01,1,severe,flood_peak,NIL_AKU_20151024,3.2,NIL_AKU_2015-10-26
S001161,NIL_AKU,6.101,80.481,Nilwala,2015-10-21,2015-10-15,2015-10-23,1,severe,pre_event,NIL_AKU_20151024,3.2,NIL_AKU_2015-10-21
S001162,NIL_AKU,6.101,80.481,Nilwala,2016-05-15,2016-05-09,2016-05-21,1,severe,flood_peak,NIL_AKU_20160514,3.2,NIL_AKU_2016-05-15
S001163,NIL_AKU,6.101,80.481,Nilwala,2016-05-11,2016-05-05,2016-05-13,1,severe,pre_event,NIL_AKU_20160514,3.2,NIL_AKU_2016-05-11
S001164,NIL_AKU,6.101,80.481,Nilwala,2017-12-01,2017-11-25,2017-12-07,1,severe,flood_peak,NIL_AKU_20171130,3.2,NIL_AKU_2017-12-01
S001165,NIL_AKU,6.101,80.481,Nilwala,2017-11-27,2017-11-21,2017-11-29,1,severe,pre_event,NIL_AKU_20171130,3.2,NIL_AKU_2017-11-27
S001166,NIL_AKU,6.101,80.481,Nilwala,2019-10-21,2019-10-15,2019-10-27,1,severe,flood_peak,NIL_AKU_20191020,3.2,NIL_AKU_2019-10-21
S001167,NIL_AKU,6.101,80.481,Nilwala,2019-10-17,2019-10-11,2019-10-19,1,severe,pre_event,NIL_AKU_20191020,3.2,NIL_AKU_2019-10-17
S001168,NIL_AKU,6.101,80.481,Nilwala,2023-10-21,2023-10-15,2023-10-27,1,high,flood_peak,NIL_AKU_20231021,3.2,NIL_AKU_2023-10-21
S001169,NIL_AKU,6.101,80.481,Nilwala,2023-10-18,2023-10-12,2023-10-20,1,high,pre_event,NIL_AKU_20231021,3.2,NIL_AKU_2023-10-18
S001170,NIL_AKU,6.101,80.481,Nilwala,2023-11-24,2023-11-18,2023-11-30,1,high,flood_peak,NIL_AKU_20231105,3.2,NIL_AKU_2023-11-24
S001171,NIL_AKU,6.101,80.481,Nilwala,2023-11-02,2023-10-27,2023-11-04,1,high,pre_event,NIL_AKU_20231105,3.2,NIL_AKU_2023-11-02
S001172,NIL_AKU,6.101,80.481,Nilwala,2023-12-18,2023-12-12,2023-12-24,1,severe,flood_peak,NIL_AKU_20231212,3.2,NIL_AKU_2023-12-18
S001173,NIL_AKU,6.101,80.481,Nilwala,2023-12-09,2023-12-03,2023-12-11,1,severe,pre_event,NIL_AKU_20231212,3.2,NIL_AKU_2023-12-09
S001174,NIL_AKU,6.101,80.481,Nilwala,2024-05-27,2024-05-21,2024-06-02,1,high,flood_peak,NIL_AKU_20240527,3.2,NIL_AKU_2024-05-27
S001175,NIL_AKU,6.101,80.481,Nilwala,2024-05-24,2024-05-18,2024-05-26,1,high,pre_event,NIL_AKU_20240527,3.2,NIL_AKU_2024-05-24
S001176,NIL_MAT,5.949,80.55,Nilwala,2015-09-29,2015-09-23,2015-10-05,1,severe,flood_peak,NIL_MAT_20150929,3.2,NIL_MAT_2015-09-29
S001177,NIL_MAT,5.949,80.55,Nilwala,2015-09-26,2015-09-20,2015-09-28,1,severe,pre_event,NIL_MAT_20150929,3.2,NIL_MAT_2015-09-26
